Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Over?,Under?,Prop Bets
R.Odunze o40.5 receiving yards,Rotowire Prizepicks,Chicago Bears,r.odunze,Minnesota Vikings,0.0,0.3846153846153846,0,0.3333333333333333,0,0.4,0,31,15,81,1,Mostly Cloudy,U.S. Bank,indoors,turf,100,1.5,3.0,1.5,1.0,0.0,Rec_Yds
T.Hockenson o40.5 Rec Yds,Markus_Markets,Minnesota Vikings,t.hockenson,Chicago Bears,1.0,0.5,0,0.6666666666666666,1,0.6,1,31,15,81,1,Mostly Cloudy,U.S. Bank,indoors,turf,-120,1.0,1.8333333333333333,0.8333333333333335,1.0,0.0,Rec_Yds
R.Odunze o41.5 Rec Yds,The_Oddsmaker,Chicago Bears,r.odunze,Minnesota Vikings,0.0,0.3076923076923077,0,0.3333333333333333,0,0.4,0,31,15,81,1,Mostly Cloudy,U.S. Bank,indoors,turf,-120,1.2,2.2,1.0000000000000002,1.0,0.0,Rec_Yds
D.Swift o12.5 receiving yards,Rotowire Prizepicks,Chicago Bears,d.swift,Minnesota Vikings,0.0,0.6923076923076923,1,0.6666666666666666,1,0.6,1,31,15,81,1,Mostly Cloudy,U.S. Bank,indoors,turf,100,1.5,3.0,1.5,1.0,0.0,Rec_Yds
T.Hockenson o42.5 receiving yards,Rotowire Prizepicks,Minnesota Vikings,t.hockenson,Chicago Bears,1.0,0.5,0,0.6666666666666666,1,0.6,1,31,15,81,1,Mostly Cloudy,U.S. Bank,indoors,turf,100,1.5,3.0,1.5,1.0,0.0,Rec_Yds
T.Hockenson o40.5 Rec Yds,moneylinewixted,Minnesota Vikings,t.hockenson,Chicago Bears,1.0,0.5,0,0.6666666666666666,1,0.6,1,31,15,81,1,Mostly Cloudy,U.S. Bank,indoors,turf,-120,3.0,5.5,2.5,1.0,0.0,Rec_Yds
A.Jones o15.5 receiving yards,Rotowire Prizepicks,Minnesota Vikings,a.jones,Chicago Bears,1.0,0.6153846153846154,1,0.3333333333333333,0,0.2,0,31,15,81,1,Mostly Cloudy,U.S. Bank,indoors,turf,100,1.5,3.0,1.5,1.0,0.0,Rec_Yds
J.Meyers o59.5 receiving yards,Rotowire Prizepicks,Las Vegas Raiders,j.meyers,Atlanta Falcons,1.0,0.6363636363636364,1,1.0,1,0.8,1,57,2,20,0,Partly Cloudy,Allegiant,indoors,grass,100,1.5,3.0,1.5,1.0,0.0,Rec_Yds
K.Pitts o28.5 receiving yards,Rotowire Sleeper,Atlanta Falcons,k.pitts,Las Vegas Raiders,0.0,0.4615384615384615,0,0.0,0,0.2,0,57,2,20,0,Partly Cloudy,Allegiant,indoors,grass,100,1.5,3.0,1.5,1.0,0.0,Rec_Yds
J.Oliver o11.5 Rec Yds,TheBMatt,Minnesota Vikings,j.oliver,Chicago Bears,1.0,0.6666666666666666,1,1.0,1,1.0,1,32,14,81,1,Mostly Cloudy,U.S. Bank,indoors,turf,-110,1.1,2.1,1.0,1.0,0.0,Rec_Yds
T.Tucker o22.5 receiving yards,Rotowire Prizepicks,Las Vegas Raiders,t.tucker,Atlanta Falcons,1.0,0.5384615384615384,1,0.6666666666666666,1,0.6,1,57,2,18,0,Partly Cloudy,Allegiant,indoors,grass,100,1.5,3.0,1.5,1.0,0.0,Rec_Yds
T.Tucker o22.5 receiving yards,Rotowire Sleeper,Las Vegas Raiders,t.tucker,Atlanta Falcons,1.0,0.5384615384615384,1,0.6666666666666666,1,0.6,1,57,2,18,0,Partly Cloudy,Allegiant,indoors,grass,100,1.5,3.0,1.5,1.0,0.0,Rec_Yds
J.Addison o53.5 Rec Yds,the_degenerates,Minnesota Vikings,j.addison,Chicago Bears,1.0,0.5454545454545454,1,1.0,1,0.8,1,32,15,80,0,Mostly Cloudy,U.S. Bank,indoors,turf,-117,1.17,2.17,1.0,1.0,0.0,Rec_Yds
R.Mccloud u40.5 receiving yards,Rotowire Prizepicks,Atlanta Falcons,r.mccloud,Las Vegas Raiders,0.0,0.4615384615384615,0,0.0,0,0.4,0,55,2,22,0,Partly Cloudy,Allegiant,indoors,grass,100,1.5,3.0,1.5,,,
R.Mccloud u39.5 receiving yards,Rotowire Prizepicks,Atlanta Falcons,r.mccloud,Las Vegas Raiders,0.0,0.4615384615384615,0,0.0,0,0.4,0,59,2,20,0,Partly Cloudy,Allegiant,indoors,grass,100,1.5,3.0,1.5,,,
R.Odunze o42.5 Rec Yds,millmanc,Chicago Bears,r.odunze,Minnesota Vikings,0.0,0.2307692307692307,0,0.0,0,0.2,0,31,15,81,1,Mostly Cloudy,U.S. Bank,indoors,turf,-120,0.75,1.375,0.625,,,
R.Odunze o43.5 receiving yards,Rotowire Prizepicks,Chicago Bears,r.odunze,Minnesota Vikings,0.0,0.2307692307692307,0,0.0,0,0.2,0,32,14,80,0,Mostly Cloudy,U.S. Bank,indoors,turf,100,1.5,3.0,1.5,,,
S.Darnold o239.5 passing yards,Rotowire Sleeper,Minnesota Vikings,s.darnold,Chicago Bears,1.0,0.6923076923076923,1,0.6666666666666666,1,0.8,1,31,9,86,0,Clear,U.S. Bank,indoors,turf,100,1.5,3.0,1.5,1.0,0.0,Pass_Yds
K.Cousins u243.5 passing yards,Rotowire Prizepicks,Atlanta Falcons,k.cousins,Las Vegas Raiders,0.0,0.6666666666666666,1,0.3333333333333333,0,0.4,0,55,3,27,1,Partly Cloudy,Allegiant,indoors,grass,100,1.5,3.0,1.5,0.0,1.0,Pass_Yds
K.Cousins u249.5 passing yards,Rotowire Prizepicks,Atlanta Falcons,k.cousins,Las Vegas Raiders,0.0,0.75,1,0.6666666666666666,1,0.6,1,58,2,20,0,Partly Cloudy,Allegiant,indoors,grass,100,1.5,3.0,1.5,0.0,1.0,Pass_Yds
K.Cousins o235.5 passing yards,Quinn Allen,Atlanta Falcons,k.cousins,Las Vegas Raiders,0.0,0.5,0,0.6666666666666666,1,0.6,1,58,2,20,0,Partly Cloudy,Allegiant,indoors,grass,100,0.75,1.5,0.75,1.0,0.0,Pass_Yds
D.Swift u14.5 Rush Att,LCSports,Chicago Bears,d.swift,Minnesota Vikings,0.0,0.5384615384615384,1,1.0,1,0.8,1,31,15,81,1,Mostly Cloudy,U.S. Bank,indoors,turf,-120,1.0,1.8333333333333333,0.8333333333333335,,,
