Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
D.Achane u3.5 Recs,MoneylineHacks,Miami Dolphins,d.achane,Tennessee Titans,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,86,7,73,8,Partly Cloudy,Hard Rock,outdoors,grass,-139.0,1.0,1.7194244604316546,0.7194244604316546
J.Waddle o0.5 Rush Yds,MoneylineHacks,Miami Dolphins,j.waddle,Tennessee Titans,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,87,7,68,3,Partly Cloudy,Hard Rock,outdoors,grass,235.0,0.5,1.675,1.175
S.Laporta o36.5 receiving yards,Rotowire Prizepicks,Detroit Lions,s.laporta,Seattle Seahawks,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,78,2,Foggy,Ford Field,indoors,turf,100.0,1.5,3.0,1.5
N.Fant o23.5 receiving yards,Rotowire Prizepicks,Seattle Seahawks,n.fant,Detroit Lions,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,78,2,Foggy,Ford Field,indoors,turf,100.0,1.5,3.0,1.5
D.Achane o23.5 receiving yards,Rotowire Prizepicks,Miami Dolphins,d.achane,Tennessee Titans,1.0,1.0,1,1.0,1,1.0,1,86,7,77,3,Partly Cloudy,Hard Rock,outdoors,grass,100.0,1.5,3.0,1.5
T.Burks o6.5 receiving yards,Rotowire Prizepicks,Tennessee Titans,t.burks,Miami Dolphins,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,86,7,77,3,Partly Cloudy,Hard Rock,outdoors,grass,100.0,1.5,3.0,1.5
J.Goff o237.5 passing + rushing yards,Rotowire Sleeper,Detroit Lions,j.goff,Seattle Seahawks,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,78,2,Foggy,Ford Field,indoors,turf,100.0,1.5,3.0,1.5
D.Achane o3.5 Recs,kylemurray03,Miami Dolphins,d.achane,Tennessee Titans,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,105.0,1.0,2.05,1.0499999999999998
D.Achane o23.5 Rec Yds,kylemurray03,Miami Dolphins,d.achane,Tennessee Titans,1.0,1.0,1,1.0,1,1.0,1,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,-113.0,1.13,2.13,1.0
T.Hill o0.5 Rush Yds,kylemurray03,Miami Dolphins,t.hill,Tennessee Titans,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,230.0,1.0,3.3,2.3
J.Smith-Njigba o4.5 Recs,Mjaybrxd,Seattle Seahawks,j.smith-njigba,Detroit Lions,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,75,2,Foggy,Ford Field,indoors,turf,-120.0,1.0,1.8333333333333333,0.8333333333333335
D.Hopkins o33.5 receiving yards,Rotowire Sleeper,Tennessee Titans,d.hopkins,Miami Dolphins,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,86,7,71,11,Rain,Hard Rock,outdoors,grass,100.0,1.5,3.0,1.5
T.Hill o52.5 Rec Yds,sandyplashkes,Miami Dolphins,t.hill,Tennessee Titans,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,86,7,77,3,Partly Cloudy,Hard Rock,outdoors,grass,-112.0,2.24,4.24,2.0
T.Hill o52.5 Rec Yds,LinesAtLunch,Miami Dolphins,t.hill,Tennessee Titans,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,-112.0,1.12,2.12,1.0
J.Whyle o9.5 receiving yards,Rotowire Prizepicks,Tennessee Titans,j.whyle,Miami Dolphins,0.0,1.0,1,1.0,1,1.0,1,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,100.0,1.5,3.0,1.5
J.Smith-Njigba o47.5 Rec Yds,Markus_Markets,Seattle Seahawks,j.smith-njigba,Detroit Lions,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,78,2,Foggy,Ford Field,indoors,turf,-113.0,1.0,1.8849557522123888,0.8849557522123894
J.Smith-Njigba o48.5 Rec Yds,RoyalsProps,Seattle Seahawks,j.smith-njigba,Detroit Lions,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,75,2,Foggy,Ford Field,indoors,turf,-120.0,1.2,2.2,1.0000000000000002
T.Hill o0.5 Rush Yds,charliedisturco,Miami Dolphins,t.hill,Tennessee Titans,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,190.0,0.25,0.725,0.475
T.Hill o0.5 Rush Yds,chrisgimino_,Miami Dolphins,t.hill,Tennessee Titans,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,230.0,1.0,3.3,2.3
T.Hill o53.5 Rush + Rec Yds,charliedisturco,Miami Dolphins,t.hill,Tennessee Titans,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,-110.0,1.1,2.1,1.0
C.Ridley o39.5 Rec Yds,rsura_,Tennessee Titans,c.ridley,Miami Dolphins,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,-114.0,1.14,2.14,0.9999999999999998
J.Smith-Njigba o74.5 Rec Yds,charliedisturco,Seattle Seahawks,j.smith-njigba,Detroit Lions,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,75,2,Foggy,Ford Field,indoors,turf,280.0,0.25,0.95,0.7
S.LaPorta o40.5 Rec Yds,sandyplashkes,Detroit Lions,s.laporta,Seattle Seahawks,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,75,2,Foggy,Ford Field,indoors,turf,-112.0,1.12,2.12,1.0
S.Laporta o36.5 receiving yards,Rotowire Sleeper,Detroit Lions,s.laporta,Seattle Seahawks,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,75,2,Foggy,Ford Field,indoors,turf,100.0,1.5,3.0,1.5
K.Walker u54.5 Rush Yds,LinesAtLunch,Seattle Seahawks,k.walker,Detroit Lions,0.0,0.0,0,0.0,0,0.0,0,70,5,75,2,Foggy,Ford Field,indoors,turf,-110.0,1.1,2.1,1.0
D.Montgomery o63.5 Rush Yds,rsura_,Detroit Lions,d.montgomery,Seattle Seahawks,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,70,5,75,2,Foggy,Ford Field,indoors,turf,-120.0,1.2,2.2,1.0000000000000002
J.Goff u0.5 Int,Mjaybrxd,Detroit Lions,j.goff,Seattle Seahawks,1.0,0.0,0,0.0,0,0.0,0,70,5,75,2,Foggy,Ford Field,indoors,turf,-130.0,1.0,1.7692307692307692,0.7692307692307692
C.Ridley o39.5 Rec Yds,LinesAtLunch,Tennessee Titans,c.ridley,Miami Dolphins,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,-114.0,1.14,2.14,0.9999999999999998
J.Smith-Njigba o48.5 Rec Yds,Proptology,Seattle Seahawks,j.smith-njigba,Detroit Lions,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,75,2,Foggy,Ford Field,indoors,turf,-122.0,2.5,4.549180327868853,2.0491803278688527
J.Smith-Njigba o49.5 Rec Yds,PropBetGuy,Seattle Seahawks,j.smith-njigba,Detroit Lions,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,75,2,Foggy,Ford Field,indoors,turf,-110.0,1.1,2.1,1.0
T.Pollard o12.5 Rush Att,Mjaybrxd,Tennessee Titans,t.pollard,Miami Dolphins,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,-120.0,1.0,1.8333333333333333,0.8333333333333335
D.Montgomery o63.5 Rush Yds,LinesAtLunch,Detroit Lions,d.montgomery,Seattle Seahawks,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,70,5,75,2,Foggy,Ford Field,indoors,turf,-120.0,1.2,2.2,1.0000000000000002
D.Achane o23.5 Rec Yds,FirefighterBets,Miami Dolphins,d.achane,Tennessee Titans,1.0,1.0,1,1.0,1,1.0,1,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,-120.0,1.0,1.8333333333333333,0.8333333333333335
D.Hopkins o36.5 Rec Yds,FirefighterBets,Tennessee Titans,d.hopkins,Miami Dolphins,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,-110.0,1.0,1.9090909090909087,0.9090909090909092
T.Pollard o12.5 Rush Att,FirefighterBets,Tennessee Titans,t.pollard,Miami Dolphins,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,-130.0,1.0,1.7692307692307692,0.7692307692307692
C.Ridley o40.5 receiving yards,Rotowire Prizepicks,Tennessee Titans,c.ridley,Miami Dolphins,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,100.0,1.5,3.0,1.5
D.Metcalf o62.5 Rec Yds,FirefighterBets,Seattle Seahawks,d.metcalf,Detroit Lions,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,70,5,75,2,Foggy,Ford Field,indoors,turf,-115.0,1.0,1.869565217391304,0.8695652173913042
T.Pollard o0.5 rush_td+rec_td,sandyplashkes,Tennessee Titans,t.pollard,Miami Dolphins,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,87,7,75,4,Partly Cloudy,Hard Rock,outdoors,grass,140.0,1.0,2.4,1.4
J.Gibbs o77.5 Rush + Rec Yds,FirefighterBets,Detroit Lions,j.gibbs,Seattle Seahawks,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,70,5,75,2,Foggy,Ford Field,indoors,turf,-115.0,1.0,1.869565217391304,0.8695652173913042
J.Smith o14.5 receiving yards,Rotowire Prizepicks,Miami Dolphins,j.smith,Tennessee Titans,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,87,6,70,2,Partly Cloudy,Hard Rock,outdoors,grass,100.0,1.5,3.0,1.5
Z.Charbonnet o17.5 rushing yards,Rotowire Prizepicks,Seattle Seahawks,z.charbonnet,Detroit Lions,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,70,5,75,2,Foggy,Ford Field,indoors,turf,100.0,1.5,3.0,1.5
T.Lockett o43.5 Rec Yds,moneybadger24_,Seattle Seahawks,t.lockett,Detroit Lions,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,70,5,75,2,Foggy,Ford Field,indoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996
Z.Charbonnet o10.5 receiving yards,Rotowire Prizepicks,Seattle Seahawks,z.charbonnet,Detroit Lions,0.0,1.0,1,1.0,1,1.0,1,70,5,75,2,Foggy,Ford Field,indoors,turf,100.0,1.5,3.0,1.5
J.Goff o32.5 Pass Att,moneybadger24_,Detroit Lions,j.goff,Seattle Seahawks,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,70,5,75,2,Foggy,Ford Field,indoors,turf,-120.0,1.8,3.3000000000000003,1.5000000000000002
J.Gibbs o76.5 Rush + Rec Yds,Markus_Markets,Detroit Lions,j.gibbs,Seattle Seahawks,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,70,5,75,2,Foggy,Ford Field,indoors,turf,-115.0,1.0,1.869565217391304,0.8695652173913042
D.Hopkins o35.5 Rec Yds,RoyalsProps,Tennessee Titans,d.hopkins,Miami Dolphins,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,87,6,70,2,Partly Cloudy,Hard Rock,outdoors,grass,-120.0,1.2,2.2,1.0000000000000002
J.Whyle o0.5 Recs,FirefighterBets,Tennessee Titans,j.whyle,Miami Dolphins,0.0,1.0,1,1.0,1,1.0,1,87,6,70,2,Partly Cloudy,Hard Rock,outdoors,grass,150.0,1.0,2.5,1.5
J.Whyle o9.5 Rec Yds,FirefighterBets,Tennessee Titans,j.whyle,Miami Dolphins,0.0,1.0,1,1.0,1,1.0,1,87,6,70,2,Partly Cloudy,Hard Rock,outdoors,grass,-110.0,1.0,1.9090909090909087,0.9090909090909092
J.Whyle o9.5 receiving yards,Rotowire Sleeper,Tennessee Titans,j.whyle,Miami Dolphins,0.0,1.0,1,1.0,1,1.0,1,87,6,70,2,Partly Cloudy,Hard Rock,outdoors,grass,100.0,1.5,3.0,1.5
D.Metcalf o69.5 Receiving Yards,GreenDotDaily,Seattle Seahawks,d.metcalf,Detroit Lions,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,69,3,86,9,Foggy,Ford Field,indoors,turf,113.0,1.0,2.13,1.13
J.Smith-Njigba o59.5 Receiving Yards,GreenDotDaily,Seattle Seahawks,j.smith-njigba,Detroit Lions,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,69,3,86,9,Foggy,Ford Field,indoors,turf,138.0,1.0,2.38,1.38
J.Smith o24.5 Receiving Yards,GreenDotDaily,Miami Dolphins,j.smith,Tennessee Titans,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,87,6,70,2,Partly Cloudy,Hard Rock,outdoors,grass,230.0,0.5,1.65,1.15
K.Walker u51.5 Rush Yds,GreenDotDaily,Seattle Seahawks,k.walker,Detroit Lions,0.0,0.0,0,0.0,0,0.0,0,69,3,86,9,Foggy,Ford Field,indoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092
K.Walker u51.5 Rush Yds,The_Oddsmaker,Seattle Seahawks,k.walker,Detroit Lions,0.0,0.0,0,0.0,0,0.0,0,69,3,86,9,Foggy,Ford Field,indoors,turf,-110.0,1.1,2.1,1.0
K.Walker u52.5 Rush Yds,GDAWG5000,Seattle Seahawks,k.walker,Detroit Lions,0.0,0.0,0,0.0,0,0.0,0,69,3,86,9,Foggy,Ford Field,indoors,turf,-110.0,0.55,1.05,0.5
K.Walker u52.5 Rush Yds,cowhitchurch,Seattle Seahawks,k.walker,Detroit Lions,0.0,0.0,0,0.0,0,0.0,0,69,3,86,9,Foggy,Ford Field,indoors,turf,-110.0,1.1,2.1,1.0
D.Montgomery o0.5 rush_td+rec_td,FirefighterBets,Detroit Lions,d.montgomery,Seattle Seahawks,1.0,1.0,1,1.0,1,1.0,1,69,3,86,9,Foggy,Ford Field,indoors,turf,-125.0,1.0,1.8,0.8
Z.Charbonnet o6.5 Rush Att,MoneylineHacks,Seattle Seahawks,z.charbonnet,Detroit Lions,0.0,1.0,1,1.0,1,1.0,1,69,3,86,9,Foggy,Ford Field,indoors,turf,115.0,1.0,2.15,1.15
K.Walker u11.5 Rec Yds,KyleJustBets,Seattle Seahawks,k.walker,Detroit Lions,0.0,1.0,1,1.0,1,1.0,1,69,3,86,9,Foggy,Ford Field,indoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092
J.Gibbs o76.5 Rush + Rec Yds,the_degenerates,Detroit Lions,j.gibbs,Seattle Seahawks,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,69,3,86,9,Foggy,Ford Field,indoors,turf,-117.0,1.17,2.17,1.0
D.Achane o25.5 Rec Yds,therocketplays,Miami Dolphins,d.achane,Tennessee Titans,1.0,1.0,1,1.0,1,1.0,1,89,10,70,2,Clear,Hard Rock,outdoors,grass,-110.0,1.1,2.1,1.0
J.Waddle o34.5 Rec Yds,moneybadger24_,Miami Dolphins,j.waddle,Tennessee Titans,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,89,10,70,2,Clear,Hard Rock,outdoors,grass,-115.0,1.73,3.2343478260869563,1.5043478260869565
D.Metcalf o65.5 Rec Yds,theprophunter0_,Seattle Seahawks,d.metcalf,Detroit Lions,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,7,86,9,Mostly Cloudy,Ford Field,indoors,turf,-120.0,1.2,2.2,1.0000000000000002
T.Patrick u15.5 Rec Yds,kylemurray03,Detroit Lions,t.patrick,Seattle Seahawks,1.0,1.0,1,1.0,1,1.0,1,73,7,86,9,Mostly Cloudy,Ford Field,indoors,turf,-110.0,1.1,2.1,1.0
T.Pollard o51.5 Rush Yds,theprophunter0_,Tennessee Titans,t.pollard,Miami Dolphins,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,89,10,70,2,Clear,Hard Rock,outdoors,grass,-120.0,1.2,2.2,1.0000000000000002
J.Gibbs o51.5 Rush Yds,ThePropfessor_,Detroit Lions,j.gibbs,Seattle Seahawks,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,7,86,9,Mostly Cloudy,Ford Field,indoors,turf,-110.0,1.1,2.1,1.0
J.Smith o14.5 Rec Yds,JBBets1,Miami Dolphins,j.smith,Tennessee Titans,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,88,10,70,2,Clear,Hard Rock,outdoors,grass,-115.0,1.0,1.869565217391304,0.8695652173913042
D.Achane o23.5 Rec Yds,JBBets1,Miami Dolphins,d.achane,Tennessee Titans,1.0,1.0,1,1.0,1,1.0,1,88,10,70,2,Clear,Hard Rock,outdoors,grass,-125.0,1.0,1.8,0.8
D.Metcalf u69.5 Rec Yds,boomerslocks,Seattle Seahawks,d.metcalf,Detroit Lions,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,71,3,86,9,Clear,Ford Field,indoors,turf,-105.0,1.0,1.9523809523809523,0.9523809523809524
