Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
E.Moore o2.5 Recs,TopShelfAction,Cleveland Browns,e.moore,Miami Dolphins,1.0,0.6666666666666666,1,0.3333333333333333,0,0.6,1,60,21,72,20,Rain,Huntington Bank Field,outdoors,grass,-132.0,0.7,1.2303030303030302,0.5303030303030303
A.Brown o67.5 receiving yards,Ryan Gilbert,Philadelphia Eagles,a.brown,Dallas Cowboys,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6,1,64,14,87,13,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,100.0,0.75,1.5,0.75
A.Mattison o13.5 Rec Yds,convince_me,Las Vegas Raiders,a.mattison,New Orleans Saints,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6,1,64,6,84,0,Partly Cloudy,Caesars Superdome,indoors,turf,-113.0,1.0,1.8849557522123888,0.8849557522123894
R.White u42.5 Rush Yds,chrisgimino_,Tampa Bay Buccaneers,r.white,Carolina Panthers,1.0,0.6428571428571429,1,0.3333333333333333,0,0.4,0,75,10,85,60,Rain,Raymond James,outdoors,grass,-117.0,1.0,1.8547008547008548,0.8547008547008548
T.Hill o38.5 Rec Yds,GDAWG5000_duplicate,Miami Dolphins,t.hill,Cleveland Browns,0.0,0.6,1,0.3333333333333333,0,0.6,1,59,20,79,26,Rain,Huntington Bank Field,outdoors,grass,-110.0,0.55,1.05,0.5
T.Hill o38.5 Rec Yds,nick_giffen_duplicate,Miami Dolphins,t.hill,Cleveland Browns,0.0,0.6,1,0.3333333333333333,0,0.6,1,59,20,79,26,Rain,Huntington Bank Field,outdoors,grass,-110.0,1.1,2.1,1.0
A.Jones o18.5 receiving yards,Rotowire Prizepicks,Minnesota Vikings,a.jones,Green Bay Packers,1.0,0.6,1,0.6666666666666666,1,0.6,1,37,1,90,9,Foggy,U.S. Bank,indoors,turf,100.0,1.5,3.0,1.5
M.Jones o0.5 Int,GDAWG5000,Jacksonville Jaguars,m.jones,Tennessee Titans,1.0,0.5714285714285714,1,0.6666666666666666,1,0.6,1,74,12,76,90,Rain,EverBank,outdoors,grass,-130.0,1.3,2.3,0.9999999999999998
B.Hall o23.5 Rec Yds,ThePropfessor_,New York Jets,b.hall,Buffalo Bills,0.0,0.5714285714285714,1,0.3333333333333333,0,0.6,1,53,21,92,66,Rain,Highmark,outdoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996
A.Richardson u26.5 Pass Att,chrisgimino_,Indianapolis Colts,a.richardson,New York Giants,0.0,0.5454545454545454,1,0.6666666666666666,1,0.4,0,52,7,93,22,Rain,MetLife,outdoors,turf,-114.0,1.0,1.8771929824561404,0.8771929824561404
A.Jones o2.5 Recs,goodelleaks,Minnesota Vikings,a.jones,Green Bay Packers,1.0,0.5333333333333333,1,0.3333333333333333,0,0.6,1,37,2,90,9,Foggy,U.S. Bank,indoors,turf,-130.0,0.65,1.15,0.4999999999999999
D.Mooney o3.5 Recs,CroweRadio,Atlanta Falcons,d.mooney,Washington Commanders,0.0,0.5333333333333333,1,0.6666666666666666,1,0.4,0,60,15,93,85,Rain,Northwest,outdoors,grass,-120.0,0.25,0.4583333333333333,0.2083333333333333
J.Akins o19.5 receiving yards,Rotowire Prizepicks,Cleveland Browns,j.akins,Miami Dolphins,1.0,0.5,0,0.3333333333333333,0,0.4,0,57,20,76,71,Rain,Huntington Bank Field,outdoors,grass,100.0,1.5,3.0,1.5
M.Penix u0.5 interceptions,Rohit Ponnaiya,Atlanta Falcons,m.penix,Washington Commanders,0.0,0.5,0,0.5,0,0.5,0,58,13,96,96,Rain,Northwest,outdoors,grass,100.0,0.75,1.5,0.75
D.London u5.5 Recs,PvB_Bets,Atlanta Falcons,d.london,Washington Commanders,0.0,0.4666666666666667,0,1.0,1,0.8,1,60,8,93,85,Rain,Northwest,outdoors,grass,-125.0,1.0,1.8,0.8
P.Durham u25.5 Rec Yds,PvB_Bets,Tampa Bay Buccaneers,p.durham,Carolina Panthers,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,76,9,86,72,Mostly Cloudy,Raymond James,outdoors,grass,-110.0,1.0,1.9090909090909087,0.9090909090909092
O.Zaccheaus o32.5 Rec Yds,Markus_Markets,Washington Commanders,o.zaccheaus,Atlanta Falcons,1.0,0.3076923076923077,0,0.6666666666666666,1,0.4,0,58,5,93,85,Rain,Northwest,outdoors,grass,-125.0,1.0,1.8,0.8
O.Zaccheaus o31.5 receiving yards,Rotowire Prizepicks,Washington Commanders,o.zaccheaus,Atlanta Falcons,1.0,0.3076923076923077,0,0.6666666666666666,1,0.4,0,60,15,93,85,Rain,Northwest,outdoors,grass,100.0,1.5,3.0,1.5
